dataset_config,audio_column,label,n_words,raw_mean_flux,refined_mean_flux,percent_reduction
single_sentence_1k,audio__female,Female TTS,10,24.51835175352171,15.166170590789989,38.143596505782305
single_sentence_1k,audio__female,Female TTS,6,12.611982428779205,3.846727434345302,69.49942282216095
single_sentence_1k,audio__female,Female TTS,5,19.340916192438453,1.0798743228066647,94.41663304849617
single_sentence_1k,audio__female,Female TTS,9,17.46041870875989,9.653223862959432,44.713674832342875
single_sentence_1k,audio__female,Female TTS,8,34.676980811782414,16.219614845860633,53.226565675090164
single_sentence_1k,audio__female,Female TTS,8,11.452404330368154,12.75805842533397,-11.400698554657518
single_sentence_1k,audio__female,Female TTS,7,17.039167229352252,6.634793347507598,61.06151633937675
single_sentence_1k,audio__female,Female TTS,5,13.230880668014288,2.999749869672814,77.32766287489297
single_sentence_1k,audio__female,Female TTS,9,25.774246194529244,18.96632111826976,26.413672876704776
single_sentence_1k,audio__female,Female TTS,6,19.778285866370425,4.568118929770814,76.90336280588342
single_sentence_1k,audio__female,Female TTS,6,9.281811083356539,4.7065166228306525,49.29312199350801
single_sentence_1k,audio__female,Female TTS,4,18.214156538248062,17.2255764138863,5.427537214176417
single_sentence_1k,audio__female,Female TTS,10,23.179405322321692,12.32660043251235,46.820894405596015
single_sentence_1k,audio__female,Female TTS,6,11.907198346840838,7.891516616582275,33.724824373350465
single_sentence_1k,audio__female,Female TTS,8,22.490009595640004,21.671802060654954,3.6380933120796444
single_sentence_1k,audio__female,Female TTS,7,15.656805742265922,1.536520532794729,90.18624515058742
single_sentence_1k,audio__female,Female TTS,8,17.74339982517995,12.89160062177368,27.34424772709569
single_sentence_1k,audio__female,Female TTS,6,17.10175335407257,17.55088074026259,-2.62620666367559
single_sentence_1k,audio__female,Female TTS,10,13.015954982861876,10.28536695081857,20.97877593798284
single_sentence_1k,audio__female,Female TTS,9,16.43249787640727,6.173559215330148,62.430792556536716
single_sentence_1k,audio__female,Female TTS,3,11.425031840801239,8.46113281600507,25.942151112537378
single_sentence_1k,audio__female,Female TTS,8,14.93201612550638,11.230141477025377,24.791525922327274
single_sentence_1k,audio__female,Female TTS,6,21.31289129704237,7.37476604913051,65.39762744365932
single_sentence_1k,audio__female,Female TTS,1,9.939278841018677,2.244316519158019,77.41972476015172
single_sentence_1k,audio__female,Female TTS,8,12.843604602492178,6.40744428305395,50.11179118819457
single_sentence_1k,audio__female,Female TTS,7,9.897837442788711,4.910339156955922,50.38977771317655
single_sentence_1k,audio__female,Female TTS,8,20.52295482601039,3.6641548591433093,82.14606575803874
single_sentence_1k,audio__female,Female TTS,8,13.768116777588148,11.855393441834977,13.892410753420666
single_sentence_1k,audio__female,Female TTS,7,16.733396837753908,8.926069549101937,46.65715732646147
single_sentence_1k,audio__female,Female TTS,7,13.833409262554985,8.140821800600472,41.15100879263013
single_sentence_1k,audio__female,Female TTS,10,28.172846492938696,17.225015322491526,38.85951379883165
single_sentence_1k,audio__female,Female TTS,6,6.150606527924538,6.868235084713281,-11.667606333304176
single_sentence_1k,audio__female,Female TTS,9,19.198957021296437,10.51044511278936,45.255124530303114
single_sentence_1k,audio__female,Female TTS,9,19.134790857632954,12.7485013326938,33.37527738063379
single_sentence_1k,audio__female,Female TTS,9,25.16637826628155,15.48549177227283,38.4675394749962
single_sentence_1k,audio__female,Female TTS,10,22.306310656759887,6.6963871512649344,69.97985344010438
single_sentence_1k,audio__female,Female TTS,10,15.018986205197871,14.028526864433662,6.5947150309081755
single_sentence_1k,audio__female,Female TTS,8,20.99620875529945,11.945035588163591,43.108607237729714
single_sentence_1k,audio__female,Female TTS,5,6.227838339842856,1.6337142414774006,73.76755541283649
single_sentence_1k,audio__female,Female TTS,5,7.070727173192426,7.1693739477740674,-1.3951432740276717
single_sentence_1k,audio__female,Female TTS,8,9.764399409788894,2.501762660078171,74.37873488081476
single_sentence_1k,audio__female,Female TTS,8,20.319438182224985,6.725068046525635,66.90327760927671
single_sentence_1k,audio__female,Female TTS,8,11.56224317336455,1.9254455154914467,83.34712835025807
single_sentence_1k,audio__female,Female TTS,6,17.211021689077217,8.12169534685494,52.811079472351814
single_sentence_1k,audio__female,Female TTS,10,19.18058851119131,13.508810667414219,29.57040572799826
single_sentence_1k,audio__female,Female TTS,10,11.639806605968625,7.730126436072169,33.58887567678025
single_sentence_1k,audio__female,Female TTS,9,31.416696215701652,8.634240617820373,72.51703184020639
single_sentence_1k,audio__female,Female TTS,10,19.68883611052297,8.225555159445502,58.22223765147174
single_sentence_1k,audio__female,Female TTS,10,12.28400466204621,11.171751560980919,9.054482895971294
single_sentence_1k,audio__female,Female TTS,6,25.017770148871932,12.8712123213041,48.551720458250074
single_sentence_1k,audio__female,Female TTS,5,25.732945354189724,2.703484612075033,89.4940723851696
single_sentence_1k,audio__female,Female TTS,9,24.85670266010695,20.97086847990027,15.632943087190483
single_sentence_1k,audio__female,Female TTS,5,8.15974792689085,3.061424101423472,62.481388777533205
single_sentence_1k,audio__female,Female TTS,5,21.66305356025696,10.512598059885203,51.47222421509581
single_sentence_1k,audio__female,Female TTS,8,23.488487200811505,11.542243170086294,50.859997617524215
single_sentence_1k,audio__female,Female TTS,6,9.856441410768943,9.518021353794751,3.433491286261196
single_sentence_1k,audio__female,Female TTS,8,23.377112503629178,11.310266227228567,51.61820680174805
single_sentence_1k,audio__female,Female TTS,10,16.716555175557733,12.183415546733887,27.117666177132108
single_sentence_1k,audio__female,Female TTS,8,26.634100329130888,16.86023421874505,36.69681344443886
single_sentence_1k,audio__female,Female TTS,7,15.684289532048362,9.566876124864377,39.003446057814855
single_sentence_1k,audio__female,Female TTS,8,22.136730963364244,21.40554895795904,3.303026118062738
single_sentence_1k,audio__female,Female TTS,7,10.62283672738288,5.183376011356541,51.20534990437008
single_sentence_1k,audio__female,Female TTS,6,17.291314219435055,14.02022679173541,18.91751769812276
single_sentence_1k,audio__female,Female TTS,7,25.795561384808803,4.441136354913136,82.78333125353669
single_sentence_1k,audio__female,Female TTS,9,14.126472067294849,13.28810058104644,5.9347548507130785
single_sentence_1k,audio__female,Female TTS,8,40.193129709456116,20.30222593752329,49.48831781878671
single_sentence_1k,audio__female,Female TTS,7,12.464719253010117,2.1250519465658937,82.95146562524694
single_sentence_1k,audio__female,Female TTS,5,14.052171170711517,15.203192424145527,-8.191056310451483
single_sentence_1k,audio__female,Female TTS,6,8.881716823826233,4.949115538623725,44.27749007548687
single_sentence_1k,audio__female,Female TTS,8,39.47906846029218,12.21753860748052,69.0531233791171
single_sentence_1k,audio__female,Female TTS,6,26.72506140607099,13.372029024261414,49.964459122912395
single_sentence_1k,audio__female,Female TTS,7,13.661344765552453,9.350265011923122,31.55677444361016
single_sentence_1k,audio__female,Female TTS,9,27.047578231069362,6.431424265695101,76.22181102222538
single_sentence_1k,audio__female,Female TTS,7,10.69082063915474,5.858716156932393,45.19863016432004
single_sentence_1k,audio__female,Female TTS,5,35.41469359844923,14.667649141806397,58.583153907482405
single_sentence_1k,audio__female,Female TTS,5,13.560707638412714,2.0611468981721375,84.80059482785666
single_sentence_1k,audio__female,Female TTS,7,18.820138742881163,7.636925081557907,59.421526132762324
single_sentence_1k,audio__female,Female TTS,9,32.44222334917221,12.653311077403487,60.99739854073119
single_sentence_1k,audio__female,Female TTS,8,27.185328129911795,22.917602482568327,15.698635774963202
single_sentence_1k,audio__female,Female TTS,7,30.410849894796097,22.2295348749363,26.902618796128365
single_sentence_1k,audio__female,Female TTS,9,15.44912735786703,8.991145041771233,41.80159931691709
single_sentence_1k,audio__female,Female TTS,1,2.9234717339277267,0.06530585115280019,97.76615417912521
single_sentence_1k,audio__female,Female TTS,10,16.06922004209264,11.699581249103733,27.192600397174363
single_sentence_1k,audio__female,Female TTS,6,8.547559031653995,3.6562808762925365,57.22426879121503
single_sentence_1k,audio__female,Female TTS,10,9.754295325279235,9.977774448953278,-2.2910842477249402
single_sentence_1k,audio__female,Female TTS,8,12.906103369547054,10.724143885414378,16.90641568299521
single_sentence_1k,audio__female,Female TTS,9,15.276081958087161,12.157512857837396,20.41471830804622
single_sentence_1k,audio__female,Female TTS,4,3.2034284793771803,2.6589365988025264,16.997160513491956
single_sentence_1k,audio__female,Female TTS,9,7.354560682115941,4.0600421791643395,44.795585288498195
single_sentence_1k,audio__female,Female TTS,2,11.22712121810764,1.2897579466267999,88.5121223725044
single_sentence_1k,audio__female,Female TTS,8,5.561555145075545,1.1537311787215003,79.25524158934095
single_sentence_1k,audio__female,Female TTS,8,6.365650575142354,4.764957575196604,25.14578802355883
single_sentence_1k,audio__female,Female TTS,7,12.620910438043731,6.441373249586571,48.96268948894468
single_sentence_1k,audio__female,Female TTS,8,7.219448202406056,7.704705290726274,-6.721526004695122
single_sentence_1k,audio__female,Female TTS,6,5.676146416924894,7.989413669197968,-40.75418571613078
single_sentence_1k,audio__female,Female TTS,8,10.383683057298185,4.771421391858732,54.04885371086964
single_sentence_1k,audio__female,Female TTS,10,9.634557852236322,2.498242241419169,74.06998556929844
single_sentence_1k,audio__female,Female TTS,7,8.179437350877508,5.110290424126155,37.522714522926066
single_sentence_1k,audio__female,Female TTS,8,6.261299735560897,4.585465576979459,26.764956628151488
single_sentence_1k,audio__female,Female TTS,8,4.445582826883765,2.3975648162173817,46.06860540942815
single_sentence_1k,audio__female,Female TTS,9,14.677566754321257,10.065766972075734,31.420737915484203
single_sentence_1k,audio__female,Female TTS,5,16.521173299849032,0.5020601905898445,96.96111056110989
single_sentence_1k,audio__female,Female TTS,8,11.475474394487719,4.88324557019614,57.44624228744894
single_sentence_1k,audio__female,Female TTS,7,11.551055669784546,8.059175081505234,30.229969347420205
single_sentence_1k,audio__female,Female TTS,8,15.219299179225345,16.515223230849188,-8.515004773628508
single_sentence_1k,audio__female,Female TTS,8,18.75765838753432,11.359641755190523,39.439979551286946
single_sentence_1k,audio__female,Female TTS,8,11.709607404656708,5.482545584789477,53.17908282211781
single_sentence_1k,audio__female,Female TTS,7,19.027826343396946,6.708981553724568,64.74120883464587
single_sentence_1k,audio__female,Female TTS,6,13.613858542521484,8.389464496440874,38.37555700878449
single_sentence_1k,audio__female,Female TTS,7,19.304170749060436,9.25860480184275,52.03831896123597
single_sentence_1k,audio__female,Female TTS,6,13.324812402327856,2.3928126746019793,82.04242879859267
single_sentence_1k,audio__female,Female TTS,7,24.688097271735646,11.458942219714768,53.58515444268917
single_sentence_1k,audio__female,Female TTS,7,12.494781369137595,7.232471130047965,42.11606496843283
single_sentence_1k,audio__female,Female TTS,8,14.121152160689235,8.129612283688402,42.429539805400644
single_sentence_1k,audio__female,Female TTS,7,13.260226663851686,10.754407572728335,18.897256846705275
single_sentence_1k,audio__female,Female TTS,7,12.671807591404233,8.254545994692307,34.858969920821096
single_sentence_1k,audio__female,Female TTS,8,9.962963927071542,12.031231353651492,-20.759559521840863
single_sentence_1k,audio__female,Female TTS,10,15.018843450769783,11.30706043623868,24.71417340954344
single_sentence_1k,audio__female,Female TTS,6,17.347413291533787,9.488165729774968,45.305011356329636
single_sentence_1k,audio__female,Female TTS,9,13.452655172415284,14.955761976619316,-11.173309543280034
single_sentence_1k,audio__female,Female TTS,7,12.800206431320735,10.889106214343233,14.930229658650225
single_sentence_1k,audio__female,Female TTS,7,12.830314023154122,2.781843273146868,78.31819807273122
single_sentence_1k,audio__female,Female TTS,8,12.379632214317098,13.832209276686626,-11.733604336723479
single_sentence_1k,audio__female,Female TTS,7,14.613864692726306,2.4152781002090444,83.4726942462305
single_sentence_1k,audio__female,Female TTS,6,23.99712712317705,15.719667758283927,34.49354300789838
single_sentence_1k,audio__female,Female TTS,5,9.062613006621131,6.790137702225907,25.075276884657402
single_sentence_1k,audio__female,Female TTS,8,16.220571617159294,11.696980920882197,27.88798571988496
single_sentence_1k,audio__female,Female TTS,7,20.02684441634587,9.195081564897139,54.086218608698374
single_sentence_1k,audio__female,Female TTS,7,28.571486009018763,19.984046643898182,30.055977355920177
single_sentence_1k,audio__female,Female TTS,6,14.937767539173365,10.254145199525132,31.354232333350517
single_sentence_1k,audio__female,Female TTS,6,11.092526975587438,8.384026746245388,24.41734183115307
single_sentence_1k,audio__female,Female TTS,8,7.7692825987469405,4.260447174401634,45.16292694657838
single_sentence_1k,audio__female,Female TTS,7,11.061424833164242,8.332950624901757,24.66657098353192
single_sentence_1k,audio__female,Female TTS,7,16.1177476950522,11.966532132889759,25.755556177596535
single_sentence_1k,audio__female,Female TTS,6,15.347631946206093,15.689869718825017,-2.2299060455611515
single_sentence_1k,audio__female,Female TTS,5,8.423495446172092,9.174530416442774,-8.915953894318026
single_sentence_1k,audio__female,Female TTS,9,21.142305312574738,25.721532382024936,-21.65907171308621
single_sentence_1k,audio__female,Female TTS,7,10.118363652692747,10.660747215665381,-5.3603881179768935
single_sentence_1k,audio__female,Female TTS,7,12.597380056445088,8.722190442936803,30.761869500997197
single_sentence_1k,audio__female,Female TTS,8,13.048288431949914,3.875621253500867,70.29785727290441
single_sentence_1k,audio__female,Female TTS,9,19.549258962480557,14.146288217207863,27.63772660458494
single_sentence_1k,audio__female,Female TTS,4,17.878020051372005,1.4864662731997669,91.68550953109771
single_sentence_1k,audio__female,Female TTS,9,6.92783246603277,2.413439517840743,65.1631368155356
single_sentence_1k,audio__female,Female TTS,6,16.482744922240574,9.380620457620049,43.08823862849114
single_sentence_1k,audio__female,Female TTS,9,12.11566331030594,13.2474462759888,-9.341485783284613
single_sentence_1k,audio__female,Female TTS,7,14.238260405270792,18.073146290864234,-26.93366869574758
single_sentence_1k,audio__female,Female TTS,6,13.641775637865067,10.447215196773564,23.41748263491782
single_sentence_1k,audio__female,Female TTS,6,6.595095019621415,5.34874581995669,18.898123468375296
single_sentence_1k,audio__female,Female TTS,8,13.60073143884074,9.218781721167034,32.218485729082246
single_sentence_1k,audio__female,Female TTS,6,10.851051045193648,11.509680944727734,-6.069733676405646
single_sentence_1k,audio__female,Female TTS,4,13.79980326355144,9.209899451394449,33.26064672443568
single_sentence_1k,audio__female,Female TTS,10,13.580039486289024,10.137116254682406,25.352821949323033
single_sentence_1k,audio__female,Female TTS,6,27.128306471107255,6.145410476045683,77.34687020514608
single_sentence_1k,audio__female,Female TTS,6,18.855497532643312,8.076600618947722,57.16580480061466
single_sentence_1k,audio__female,Female TTS,4,30.221490540570812,3.2753419427181143,89.16220912955589
single_sentence_1k,audio__female,Female TTS,4,16.778866685115645,7.091036494874382,57.738286929922594
single_sentence_1k,audio__female,Female TTS,6,9.183019658207437,5.230786061115832,43.0384965315766
single_sentence_1k,audio__female,Female TTS,6,31.162389834721882,7.016167021606331,77.48514456426975
single_sentence_1k,audio__female,Female TTS,4,21.777953880389987,11.298995072512442,48.11727890246544
single_sentence_1k,audio__female,Female TTS,8,17.892318815138424,14.065786019724328,21.386455467004776
single_sentence_1k,audio__female,Female TTS,9,20.853220905394362,16.44722081657541,21.12863096213208
single_sentence_1k,audio__female,Female TTS,7,24.18225081407997,14.658106604283343,39.384854135460586
single_sentence_1k,audio__female,Female TTS,7,40.12583103988852,21.009142630866595,47.64185043299987
single_sentence_1k,audio__female,Female TTS,6,11.849829106536466,3.715629452262751,68.6440249993717
single_sentence_1k,audio__female,Female TTS,7,19.892313808112835,5.104331661717367,74.34018128330739
single_sentence_1k,audio__female,Female TTS,9,28.129333725412533,11.5704034839925,58.86712569541029
single_sentence_1k,audio__female,Female TTS,7,17.601153928520425,11.857780701414283,32.63066302601751
single_sentence_1k,audio__female,Female TTS,3,44.10242756207784,23.574801239805918,46.54534332237739
single_sentence_1k,audio__female,Female TTS,6,18.920141210158665,10.193710405670572,46.12244014226844
single_sentence_1k,audio__female,Female TTS,6,16.53095884124438,7.604630329490949,53.99764525142025
single_sentence_1k,audio__female,Female TTS,8,20.65655103046447,12.191073085065,40.98204938914781
single_sentence_1k,audio__female,Female TTS,6,23.085552712281544,8.953228704320887,61.217178484283124
single_sentence_1k,audio__female,Female TTS,7,14.049141202654157,3.6491085689714446,74.0261093803936
single_sentence_1k,audio__female,Female TTS,10,32.02130414992571,37.387507972400634,-16.75823007504637
single_sentence_1k,audio__female,Female TTS,10,24.34766185018234,26.209383239818273,-7.6464072858067444
single_sentence_1k,audio__female,Female TTS,10,15.486958424001932,14.845070167526137,4.144701876909456
single_sentence_1k,audio__female,Female TTS,6,11.919452691662324,12.894826661085887,-8.183043254207794
single_sentence_1k,audio__female,Female TTS,5,12.891517360978469,13.256714493314485,-2.832848314981423
single_sentence_1k,audio__female,Female TTS,9,13.114138304923674,12.947192709572436,1.2730199382490825
single_sentence_1k,audio__female,Female TTS,6,17.698127893110115,6.682100828872838,62.24402451360869
single_sentence_1k,audio__female,Female TTS,8,16.325891144340858,15.038051646162785,7.8883258916281855
single_sentence_1k,audio__female,Female TTS,8,25.192371093074144,19.09963399083881,24.18484976950161
single_sentence_1k,audio__female,Female TTS,7,29.143336858068192,16.103003186572874,44.745506442873804
single_sentence_1k,audio__female,Female TTS,7,20.508932909795217,15.679377554400292,23.548545293101498
single_sentence_1k,audio__female,Female TTS,7,15.056570616417698,20.676041212465083,-37.322380635069116
single_sentence_1k,audio__female,Female TTS,7,17.009075282428448,15.474551276928578,9.021795600405977
single_sentence_1k,audio__female,Female TTS,6,11.460035842222473,16.344643745571375,-42.62297230653005
single_sentence_1k,audio__female,Female TTS,7,11.801222553742784,11.206647053136424,5.038253434325664
single_sentence_1k,audio__female,Female TTS,10,22.244549864530562,18.741322743031198,15.748698637796844
single_sentence_1k,audio__female,Female TTS,7,22.42243616921561,17.67450716299936,21.174902541298408
single_sentence_1k,audio__female,Female TTS,9,12.75431226628522,4.844717840767569,62.01506016459933
single_sentence_1k,audio__female,Female TTS,7,18.98305951378175,6.245868963588562,67.09766958769715
single_sentence_1k,audio__female,Female TTS,7,21.14831557211333,12.799584291426331,39.47705079498545
single_sentence_1k,audio__female,Female TTS,9,12.432118015156853,15.731654865770704,-26.540424138438503
single_sentence_1k,audio__female,Female TTS,6,10.527319067557377,12.932542932306859,-22.84744909235053
single_sentence_1k,audio__female,Female TTS,6,14.597189841429099,7.769573726825153,46.773496739941734
single_sentence_1k,audio__female,Female TTS,6,13.711567713568607,9.734089466141691,29.00819461724211
single_sentence_1k,audio__female,Female TTS,9,13.216825384129253,10.400786560078915,21.30646915735025
single_sentence_1k,audio__female,Female TTS,9,20.549450738148558,7.493196770012016,63.53578075884314
single_sentence_1k,audio__female,Female TTS,7,14.707005499250954,5.902853138156664,59.86366403101362
single_sentence_1k,audio__female,Female TTS,7,17.345871319196053,16.92047540717093,2.45243322861708
single_sentence_1k,audio__female,Female TTS,7,26.918712347745895,15.433209659797805,42.66735547961623
single_sentence_1k,audio__female,Female TTS,9,32.576145538853275,27.01288789098261,17.077703810094466
single_sentence_1k,audio__female,Female TTS,7,6.739953424049808,5.814983371212812,13.723686124246427
single_sentence_1k,audio__female,Female TTS,7,19.006711837436473,12.459391598955595,34.4474114958958
single_sentence_1k,audio__female,Female TTS,8,28.737798757385463,16.279305510157428,43.35228787843838
single_sentence_1k,audio__female,Female TTS,8,13.845878996653482,11.595220341692766,16.255079619753253
single_sentence_1k,audio__female,Female TTS,9,14.095389997793568,10.679720214658623,24.232531229498573
single_sentence_1k,audio__female,Female TTS,5,20.947030350752176,14.53321311955806,30.61921964019022
single_sentence_1k,audio__female,Female TTS,6,13.729142131132145,7.112677222041718,48.19285025891719
single_sentence_1k,audio__female,Female TTS,4,13.49229870736599,10.077710740733892,25.3076813720996
single_sentence_1k,audio__female,Female TTS,7,11.187167387189609,3.90400678032477,65.10281248857297
single_sentence_1k,audio__female,Female TTS,10,18.940682828612626,10.809124168194831,42.931708080417806
single_sentence_1k,audio__female,Female TTS,9,7.362730961448203,4.970350611397104,32.49311108307199
single_sentence_1k,audio__female,Female TTS,4,14.053073548693646,9.002708169476008,35.93779938401527
single_sentence_1k,audio__female,Female TTS,5,9.516687421232927,5.774896907051175,39.31820336804744
single_sentence_1k,audio__female,Female TTS,4,19.92381875962019,1.6381342762615532,91.77801055096135
single_sentence_1k,audio__female,Female TTS,5,15.0057476704882,14.33444936996592,4.4736078152408325
single_sentence_1k,audio__female,Female TTS,9,13.426456772178629,5.661237303828585,57.835209989582594
single_sentence_1k,audio__female,Female TTS,6,7.836171422153711,7.863282033960179,-0.34596756944116186
single_sentence_1k,audio__female,Female TTS,6,24.671509701343894,14.168299748432199,42.57222229225628
single_sentence_1k,audio__female,Female TTS,7,8.727766745494591,7.042921604115053,19.304424493806295
single_sentence_1k,audio__female,Female TTS,6,8.504684063461658,1.9739587211242053,76.78974661028448
single_sentence_1k,audio__female,Female TTS,4,5.993998542428017,0.5175006400968414,91.36635358794707
single_sentence_1k,audio__female,Female TTS,5,8.160156065225602,5.818075874767965,28.701414185426927
single_sentence_1k,audio__female,Female TTS,9,15.100244830155539,12.46165170140254,17.473843361027285
single_sentence_1k,audio__female,Female TTS,9,16.116157403422726,16.911233480166022,-4.933409725661025
single_sentence_1k,audio__female,Female TTS,6,9.966698647942394,3.6493644287196125,63.3844208837094
single_sentence_1k,audio__female,Female TTS,6,12.004487015551907,7.674446312612569,36.070185234318934
single_sentence_1k,audio__female,Female TTS,9,25.804188414580292,12.470338461057205,51.673200254533036
single_sentence_1k,audio__female,Female TTS,7,34.86858200175421,19.382573069796553,44.41249985783354
single_sentence_1k,audio__female,Female TTS,8,15.004258625209332,5.040271995652802,66.40772382325899
single_sentence_1k,audio__female,Female TTS,8,29.48514709516894,7.7666833935669075,73.6589972961693
single_sentence_1k,audio__female,Female TTS,8,23.198683466180228,6.888585683430549,70.30613528792293
single_sentence_1k,audio__female,Female TTS,9,20.40690609076733,13.68513625529306,32.93870126895616
single_sentence_1k,audio__female,Female TTS,6,23.52493248771255,4.632575585419545,80.30780497313133
single_sentence_1k,audio__female,Female TTS,5,19.308189337560908,3.6170017761411146,81.2670069010312
single_sentence_1k,audio__female,Female TTS,4,20.769492626772262,0.30213958216058145,98.54527220481486
single_sentence_1k,audio__female,Female TTS,7,15.51208310308201,8.29155737113641,46.5477504469467
single_sentence_1k,audio__female,Female TTS,6,57.12680679242476,36.45119231811623,36.192491117935546
single_sentence_1k,audio__female,Female TTS,10,15.688043526001275,14.073116861602102,10.293996582318261
single_sentence_1k,audio__female,Female TTS,8,48.92164049076382,22.280431347910053,54.45690061821109
single_sentence_1k,audio__female,Female TTS,5,22.73709791600704,2.708501440484542,88.08774342930658
single_sentence_1k,audio__female,Female TTS,6,14.61683058552444,5.480842102618529,62.503211140406876
single_sentence_1k,audio__female,Female TTS,9,38.12629384547472,17.833902308465138,53.224138751210205
single_sentence_1k,audio__female,Female TTS,5,21.38771667124238,8.420368496887761,60.629885712813525
single_sentence_1k,audio__female,Female TTS,10,19.818325615487993,9.165872900137765,53.75051819223997
single_sentence_1k,audio__female,Female TTS,6,24.364901200877892,10.088710898043113,58.59326161486916
single_sentence_1k,audio__female,Female TTS,8,26.99461031903047,12.22793695799919,54.702302372637604
single_sentence_1k,audio__female,Female TTS,4,10.43254005163908,1.9435991589343757,81.36983755332899
single_sentence_1k,audio__female,Female TTS,9,12.874174532661629,11.63917409036205,9.59285148081841
single_sentence_1k,audio__female,Female TTS,4,14.331960976589471,8.532563250686508,40.464788701113434
single_sentence_1k,audio__female,Female TTS,10,29.383500637486577,21.066825861809775,28.30389366563983
single_sentence_1k,audio__female,Female TTS,4,15.738712660036981,7.506376357283443,52.30628756351026
single_sentence_1k,audio__female,Female TTS,6,16.97254420684779,19.687601348747364,-15.996759877662598
single_sentence_1k,audio__female,Female TTS,9,33.133226634727585,14.5819884284089,55.9898328370916
single_sentence_1k,audio__female,Female TTS,7,15.1115153445197,13.914312033323638,7.9224570395598155
single_sentence_1k,audio__female,Female TTS,5,14.000724428379907,9.436033316515386,32.60324946194748
single_sentence_1k,audio__female,Female TTS,5,17.33995659952052,18.161536752688697,-4.738075026040699
single_sentence_1k,audio__female,Female TTS,7,39.36573996065584,12.65552755315522,67.85141708042624
single_sentence_1k,audio__female,Female TTS,2,15.11265541438479,3.2888476320076734,78.23779116357522
single_sentence_1k,audio__female,Female TTS,8,27.702003865735605,12.168026428669691,56.07528434533132
single_sentence_1k,audio__female,Female TTS,10,14.747608651337213,8.355639671790414,43.34240981480898
single_sentence_1k,audio__female,Female TTS,6,10.801203317008913,7.533598930608908,30.252225520599453
single_sentence_1k,audio__female,Female TTS,8,21.83514375053346,9.448179595448892,56.72948296840015
single_sentence_1k,audio__female,Female TTS,5,20.29019633072312,2.513826957954177,87.61063265736972
single_sentence_1k,audio__female,Female TTS,4,18.243031069636345,0.6923195857089013,96.20501887506404
single_sentence_1k,audio__female,Female TTS,8,25.810502607375383,10.925755060146912,57.669344040495886
single_sentence_1k,audio__female,Female TTS,9,11.270783432203139,10.736948429838826,4.736449826895152
single_sentence_1k,audio__female,Female TTS,9,14.430042748365345,16.6413149010488,-15.324085945164315
single_sentence_1k,audio__female,Female TTS,7,8.679325998893805,5.068015379701682,41.60819192241876
single_sentence_1k,audio__female,Female TTS,9,10.67613493733936,4.8389546183453795,54.675033176835115
single_sentence_1k,audio__female,Female TTS,8,15.847724862396717,7.0267744613227805,55.66067355197576
single_sentence_1k,audio__female,Female TTS,8,14.681332983309403,7.817172655790859,46.754339918058676
single_sentence_1k,audio__female,Female TTS,9,9.293941370728943,7.9442168987694055,14.522627356037171
single_sentence_1k,audio__female,Female TTS,8,13.177942296955734,8.561010266484836,35.03530313330835
single_sentence_1k,audio__female,Female TTS,10,9.004333873838187,5.65613946056219,37.18425438448114
single_sentence_1k,audio__female,Female TTS,6,19.389820968111355,16.87016999762515,12.99470982548029
single_sentence_1k,audio__female,Female TTS,7,23.78482704449977,11.406458358080792,52.043130955965765
single_sentence_1k,audio__female,Female TTS,6,15.39265889343369,5.497702132438225,64.2836096706887
single_sentence_1k,audio__female,Female TTS,8,8.247826745238854,3.1233298962433764,62.13148029514136
single_sentence_1k,audio__female,Female TTS,4,7.327947300982487,7.167142607038841,2.194402979973485
single_sentence_1k,audio__female,Female TTS,8,19.028160750865936,8.102656601931812,57.41755228989709
single_sentence_1k,audio__female,Female TTS,7,11.120529532166463,4.192306254248251,62.30119939772759
single_sentence_1k,audio__female,Female TTS,6,19.304736271500587,8.710433041618671,54.879295323615445
single_sentence_1k,audio__female,Female TTS,8,13.10657440428622,5.7728427699366875,55.95460269123559
single_sentence_1k,audio__female,Female TTS,7,21.432978837601176,7.493952732614291,65.03541206569385
single_sentence_1k,audio__female,Female TTS,8,23.07549223769456,13.688145767237074,40.681023718848145
single_sentence_1k,audio__female,Female TTS,6,14.489428406115621,14.497732094411427,-0.05730859812455458
single_sentence_1k,audio__female,Female TTS,9,10.674987494945526,6.135263100304453,42.52674203871973
single_sentence_1k,audio__female,Female TTS,4,6.541786495231463,4.646713304560691,28.968741062585224
single_sentence_1k,audio__female,Female TTS,9,16.233524925592874,13.203281645782731,18.66657607450881
single_sentence_1k,audio__female,Female TTS,9,9.925828464431106,5.195800581214952,47.653733894012575
single_sentence_1k,audio__female,Female TTS,7,11.585775873490743,5.152621421526419,55.52631539061564
single_sentence_1k,audio__female,Female TTS,7,17.672721342582786,15.128877211509721,14.394184584032457
single_sentence_1k,audio__female,Female TTS,8,8.30929440172622,4.9986910023435485,39.842172383432555
single_sentence_1k,audio__female,Female TTS,6,37.76237545162439,23.20214588402693,38.55750437694231
single_sentence_1k,audio__female,Female TTS,7,23.20626633651721,15.90294427648353,31.471336035393282
single_sentence_1k,audio__female,Female TTS,7,16.206548403948545,6.172497709547835,61.91355768237503
single_sentence_1k,audio__female,Female TTS,6,6.752304957907957,5.054985254014354,25.13689346784891
single_sentence_1k,audio__female,Female TTS,8,18.8835754924512,8.19647032562716,56.594712008307226
