dataset_config,audio_column,label,sample_idx,boundary_idx,flux_raw,flux_mid,flux_refined,boundary_refined
single_sentence_1k,audio__male,Male TTS,307,2,3.0331695079803467,0.03770884498953819,3.0331695079803467,False
single_sentence_1k,audio__male,Male TTS,307,3,43.31398391723633,21.405231475830078,43.31398391723633,True
single_sentence_1k,audio__male,Male TTS,307,4,116.0969467163086,179.27352905273438,81.7733154296875,False
single_sentence_1k,audio__male,Male TTS,307,5,21.264602661132812,0.7874486446380615,6.19138240814209,False
single_sentence_1k,audio__male,Male TTS,308,0,0.06188833341002464,8.037583351135254,0.1004001796245575,True
single_sentence_1k,audio__male,Male TTS,308,1,0.3281722664833069,0.010000471025705338,0.13571059703826904,True
single_sentence_1k,audio__male,Male TTS,308,2,0.03782610222697258,0.11960304528474808,0.24064753949642181,True
single_sentence_1k,audio__male,Male TTS,308,3,2.695427417755127,76.7249526977539,2.695427417755127,False
single_sentence_1k,audio__male,Male TTS,308,4,13.349624633789062,2.510612726211548,4.189816474914551,True
single_sentence_1k,audio__male,Male TTS,308,5,3.403716564178467,1.365529179573059,3.403716564178467,False
single_sentence_1k,audio__male,Male TTS,308,6,0.28846216201782227,0.20048914849758148,0.28846216201782227,False
single_sentence_1k,audio__male,Male TTS,308,7,0.41590261459350586,1.681693434715271,0.41590261459350586,True
single_sentence_1k,audio__male,Male TTS,309,0,0.3101484477519989,5.560333728790283,0.3101484477519989,True
single_sentence_1k,audio__male,Male TTS,309,1,0.8773033618927002,0.5971492528915405,0.8773033618927002,True
single_sentence_1k,audio__male,Male TTS,309,2,30.434940338134766,77.26087951660156,30.434940338134766,False
single_sentence_1k,audio__male,Male TTS,309,3,0.05454433709383011,7.457635879516602,0.5307632088661194,True
single_sentence_1k,audio__male,Male TTS,309,4,2.02675724029541,0.9298221468925476,1.1359262466430664,True
single_sentence_1k,audio__male,Male TTS,309,5,2.354891300201416,0.5517849326133728,2.354891300201416,True
single_sentence_1k,audio__male,Male TTS,309,6,67.06570434570312,4.74453067779541,7.420276165008545,False
single_sentence_1k,audio__male,Male TTS,310,0,0.1003696545958519,3.8478355407714844,0.1003696545958519,True
single_sentence_1k,audio__male,Male TTS,310,1,0.012257101945579052,0.00234402297064662,0.012257101945579052,True
single_sentence_1k,audio__male,Male TTS,310,2,1.9042527675628662,0.006322749890387058,0.03490620478987694,False
single_sentence_1k,audio__male,Male TTS,310,3,27.783620834350586,0.48387157917022705,27.783620834350586,True
single_sentence_1k,audio__male,Male TTS,310,4,0.12600426375865936,1.1626280546188354,0.12600426375865936,True
single_sentence_1k,audio__male,Male TTS,310,5,21.389081954956055,6.615607738494873,21.389081954956055,False
single_sentence_1k,audio__male,Male TTS,310,6,33.51000213623047,105.43438720703125,33.51000213623047,False
single_sentence_1k,audio__male,Male TTS,311,0,0.11541949957609177,11.270121574401855,0.16864919662475586,True
single_sentence_1k,audio__male,Male TTS,311,1,0.047847066074609756,0.00930374301970005,0.047847066074609756,True
single_sentence_1k,audio__male,Male TTS,311,2,5.656303882598877,19.872940063476562,5.656303882598877,False
single_sentence_1k,audio__male,Male TTS,311,3,3.0716497898101807,1.412589192390442,3.0716497898101807,True
single_sentence_1k,audio__male,Male TTS,311,4,32.234493255615234,34.20008850097656,62.50081253051758,False
single_sentence_1k,audio__male,Male TTS,311,5,153.5535430908203,94.3836898803711,170.25941467285156,False
single_sentence_1k,audio__male,Male TTS,311,6,23.665956497192383,18.85370445251465,23.665956497192383,False
single_sentence_1k,audio__male,Male TTS,312,0,0.3113458752632141,3.341411590576172,0.3113458752632141,True
single_sentence_1k,audio__male,Male TTS,312,1,12.342548370361328,8.446240425109863,9.1314115524292,False
single_sentence_1k,audio__male,Male TTS,312,2,7.44681453704834,0.11682066321372986,2.974637269973755,False
single_sentence_1k,audio__male,Male TTS,312,3,0.3428992033004761,0.8159846067428589,0.005872380454093218,True
single_sentence_1k,audio__male,Male TTS,312,4,0.05623091012239456,0.7944067120552063,0.05623091012239456,True
single_sentence_1k,audio__male,Male TTS,313,0,0.30469632148742676,9.77320384979248,0.30469632148742676,True
single_sentence_1k,audio__male,Male TTS,313,1,30.028947830200195,32.76622772216797,30.028947830200195,False
single_sentence_1k,audio__male,Male TTS,313,2,24.173978805541992,1.296608567237854,0.6528547406196594,True
single_sentence_1k,audio__male,Male TTS,313,3,0.011715536005795002,8.29902172088623,0.011715536005795002,False
single_sentence_1k,audio__male,Male TTS,313,4,0.1343720257282257,60.10552215576172,0.1343720257282257,True
single_sentence_1k,audio__male,Male TTS,313,5,5.546230792999268,15.061290740966797,5.546230792999268,False
single_sentence_1k,audio__male,Male TTS,313,6,29.442333221435547,65.8056869506836,48.93687438964844,False
single_sentence_1k,audio__male,Male TTS,314,0,0.5675193071365356,16.51905632019043,0.5675193071365356,True
single_sentence_1k,audio__male,Male TTS,314,1,19.98198890686035,28.072267532348633,19.98198890686035,False
single_sentence_1k,audio__male,Male TTS,314,2,2.2730605602264404,0.5955560207366943,1.1947789192199707,False
single_sentence_1k,audio__male,Male TTS,314,3,3.1603150367736816,1.2035168409347534,1.1787704229354858,False
single_sentence_1k,audio__male,Male TTS,314,4,3.31809401512146,6.654932498931885,0.7743278741836548,False
single_sentence_1k,audio__male,Male TTS,314,5,0.6224692463874817,52.54140853881836,0.6224692463874817,False
single_sentence_1k,audio__male,Male TTS,315,0,0.2421559989452362,9.066999435424805,0.2421559989452362,True
single_sentence_1k,audio__male,Male TTS,315,1,16.216020584106445,15.72134017944336,16.216020584106445,False
single_sentence_1k,audio__male,Male TTS,315,2,6.637094497680664,0.4181668162345886,6.637094497680664,False
single_sentence_1k,audio__male,Male TTS,315,3,0.14036184549331665,0.04699082300066948,0.10595980286598206,True
single_sentence_1k,audio__male,Male TTS,315,4,60.985721588134766,93.40737915039062,110.87744903564453,False
single_sentence_1k,audio__male,Male TTS,315,5,0.19349588453769684,0.0181746706366539,0.19349588453769684,False
single_sentence_1k,audio__male,Male TTS,315,6,41.88943099975586,0.029373904690146446,1.6731139421463013,True
single_sentence_1k,audio__male,Male TTS,316,0,3.4730539321899414,10.013641357421875,3.4730539321899414,True
single_sentence_1k,audio__male,Male TTS,316,1,20.527870178222656,20.194271087646484,20.527870178222656,False
single_sentence_1k,audio__male,Male TTS,316,2,47.65503692626953,0.32523423433303833,12.979209899902344,False
single_sentence_1k,audio__male,Male TTS,316,3,3.850573778152466,7.058276653289795,3.850573778152466,False
single_sentence_1k,audio__male,Male TTS,316,4,8.947481155395508,0.005983336828649044,8.947481155395508,False
single_sentence_1k,audio__male,Male TTS,316,5,9.849417686462402,9.220666885375977,9.849417686462402,True
single_sentence_1k,audio__male,Male TTS,316,6,48.27337646484375,211.57461547851562,48.27337646484375,False
single_sentence_1k,audio__male,Male TTS,317,0,0.3866594731807709,8.584197998046875,0.22987054288387299,True
single_sentence_1k,audio__male,Male TTS,317,1,12.975431442260742,23.96467399597168,12.975431442260742,False
single_sentence_1k,audio__male,Male TTS,317,2,2.7402682304382324,4.482571125030518,6.560793876647949,False
single_sentence_1k,audio__male,Male TTS,317,3,8.55489730834961,113.10774993896484,8.55489730834961,False
single_sentence_1k,audio__male,Male TTS,317,4,66.2239990234375,0.11293670535087585,0.11293670535087585,True
single_sentence_1k,audio__male,Male TTS,317,5,28.16911506652832,10.892518043518066,18.971315383911133,True
single_sentence_1k,audio__male,Male TTS,317,6,174.7965087890625,127.75708770751953,174.7965087890625,False
single_sentence_1k,audio__male,Male TTS,318,0,0.967338502407074,6.063595771789551,0.967338502407074,True
single_sentence_1k,audio__male,Male TTS,318,1,11.122735977172852,14.431041717529297,11.122735977172852,False
single_sentence_1k,audio__male,Male TTS,318,2,33.36187744140625,66.0377197265625,2.425283432006836,False
single_sentence_1k,audio__male,Male TTS,318,3,0.5992610454559326,1.6450154781341553,0.5992610454559326,True
single_sentence_1k,audio__male,Male TTS,318,4,2.426406145095825,0.3121456205844879,2.426406145095825,True
single_sentence_1k,audio__male,Male TTS,318,5,0.024991482496261597,6.446143627166748,0.014164144173264503,True
single_sentence_1k,audio__male,Male TTS,318,6,4.334484100341797,0.5546513199806213,4.334484100341797,False
single_sentence_1k,audio__male,Male TTS,318,7,9.676684379577637,21.290176391601562,9.676684379577637,False
single_sentence_1k,audio__male,Male TTS,318,8,108.25247955322266,98.82542419433594,108.25247955322266,False
single_sentence_1k,audio__male,Male TTS,319,0,0.36288851499557495,7.140836715698242,0.36288851499557495,True
single_sentence_1k,audio__male,Male TTS,319,1,18.83935546875,15.229225158691406,18.83935546875,False
single_sentence_1k,audio__male,Male TTS,319,2,3.1629223823547363,5.296198844909668,1.8428906202316284,True
single_sentence_1k,audio__male,Male TTS,319,3,3.0605077743530273,38.67317199707031,3.0605077743530273,False
single_sentence_1k,audio__male,Male TTS,319,4,0.13265784084796906,0.0020406993571668863,0.13265784084796906,True
single_sentence_1k,audio__male,Male TTS,319,5,3.7400546073913574,0.9583203196525574,3.7400546073913574,False
single_sentence_1k,audio__male,Male TTS,319,6,1.4836151599884033,17.854867935180664,1.4836151599884033,True
single_sentence_1k,audio__male,Male TTS,319,7,38.77949905395508,47.86878204345703,38.77949905395508,False
single_sentence_1k,audio__male,Male TTS,319,8,74.30084991455078,24.69762420654297,38.115806579589844,False
single_sentence_1k,audio__male,Male TTS,320,0,0.18078872561454773,12.925975799560547,0.48456645011901855,True
single_sentence_1k,audio__male,Male TTS,320,1,1.5605531930923462,26.07877540588379,1.5605531930923462,True
single_sentence_1k,audio__male,Male TTS,320,2,0.13084107637405396,3.7827720642089844,0.13084107637405396,True
single_sentence_1k,audio__male,Male TTS,320,3,156.9027862548828,116.91946411132812,199.5956573486328,False
single_sentence_1k,audio__male,Male TTS,320,4,76.17849731445312,60.605751037597656,2.376751661300659,False
single_sentence_1k,audio__male,Male TTS,320,5,30.460302352905273,16.17371368408203,76.8407974243164,False
single_sentence_1k,audio__male,Male TTS,321,0,0.6649038791656494,11.611002922058105,0.6649038791656494,True
single_sentence_1k,audio__male,Male TTS,321,1,0.6273422241210938,0.25669094920158386,0.6273422241210938,True
single_sentence_1k,audio__male,Male TTS,321,2,0.38164904713630676,0.15710942447185516,0.38164904713630676,True
single_sentence_1k,audio__male,Male TTS,321,3,0.010819032788276672,120.00973510742188,0.0043586501851677895,True
single_sentence_1k,audio__male,Male TTS,321,4,5.450148582458496,1.7002540826797485,2.775841236114502,False
single_sentence_1k,audio__male,Male TTS,321,5,0.4437755048274994,3.714179277420044,1.1757131814956665,True
single_sentence_1k,audio__male,Male TTS,322,0,0.12557455897331238,7.018725395202637,0.12557455897331238,True
single_sentence_1k,audio__male,Male TTS,322,1,1.682194709777832,0.6223574876785278,1.682194709777832,True
single_sentence_1k,audio__male,Male TTS,322,2,0.18123671412467957,18.216266632080078,0.038077518343925476,True
single_sentence_1k,audio__male,Male TTS,322,3,13.479499816894531,34.431758880615234,13.479499816894531,False
single_sentence_1k,audio__male,Male TTS,322,4,17.0878963470459,5.562761306762695,4.549526214599609,True
single_sentence_1k,audio__male,Male TTS,322,5,11.324784278869629,1.1649560928344727,8.312994003295898,False
single_sentence_1k,audio__male,Male TTS,323,0,1.029442310333252,10.812765121459961,1.029442310333252,True
single_sentence_1k,audio__male,Male TTS,323,1,0.6247646808624268,12.264093399047852,0.6247646808624268,True
single_sentence_1k,audio__male,Male TTS,323,2,0.046198684722185135,2.3796958923339844,0.046198684722185135,True
single_sentence_1k,audio__male,Male TTS,323,3,7.758253574371338,31.9978084564209,7.758253574371338,False
single_sentence_1k,audio__male,Male TTS,323,4,0.08480934798717499,0.02920568734407425,0.08480934798717499,True
single_sentence_1k,audio__male,Male TTS,324,0,0.5352527499198914,10.639531135559082,0.5352527499198914,True
single_sentence_1k,audio__male,Male TTS,324,1,0.3388940095901489,1.7619866132736206,0.3388940095901489,True
single_sentence_1k,audio__male,Male TTS,324,2,5.956423759460449,3.798128604888916,5.956423759460449,True
single_sentence_1k,audio__male,Male TTS,324,3,28.834247589111328,1.9891189336776733,4.109425067901611,True
single_sentence_1k,audio__male,Male TTS,324,4,3.3101325035095215,31.043659210205078,3.3101325035095215,True
single_sentence_1k,audio__male,Male TTS,324,5,0.18618424236774445,0.01292320154607296,0.18618424236774445,True
single_sentence_1k,audio__male,Male TTS,324,6,9.606307029724121,18.66868019104004,9.606307029724121,False
single_sentence_1k,audio__male,Male TTS,324,7,6.818219184875488,4.99017333984375,6.818219184875488,True
single_sentence_1k,audio__male,Male TTS,325,0,0.06314626336097717,4.365221977233887,0.11769918352365494,True
single_sentence_1k,audio__male,Male TTS,325,1,0.3010696470737457,0.979570746421814,0.3010696470737457,True
single_sentence_1k,audio__male,Male TTS,325,2,27.751815795898438,27.957340240478516,27.751815795898438,False
single_sentence_1k,audio__male,Male TTS,325,3,4.527197360992432,10.804210662841797,4.527197360992432,False
single_sentence_1k,audio__male,Male TTS,325,4,1.6069462299346924,0.02890678122639656,1.6069462299346924,True
single_sentence_1k,audio__male,Male TTS,325,5,3.88512921333313,4.05277681350708,0.851142406463623,False
single_sentence_1k,audio__male,Male TTS,325,6,121.00834655761719,8.990044593811035,13.40429401397705,False
single_sentence_1k,audio__male,Male TTS,325,7,0.752551257610321,1.5983145236968994,0.752551257610321,False
single_sentence_1k,audio__male,Male TTS,326,0,0.16070330142974854,13.305909156799316,0.16070330142974854,True
single_sentence_1k,audio__male,Male TTS,326,1,0.2713864743709564,0.49971237778663635,0.7031069993972778,True
single_sentence_1k,audio__male,Male TTS,326,2,0.004912344738841057,1.010345458984375,0.004912344738841057,True
single_sentence_1k,audio__male,Male TTS,326,3,9.136163711547852,20.474077224731445,6.341372966766357,False
single_sentence_1k,audio__male,Male TTS,326,4,3.462411880493164,0.9034856557846069,3.462411880493164,False
single_sentence_1k,audio__male,Male TTS,326,5,24.025163650512695,22.71898078918457,24.025163650512695,True
single_sentence_1k,audio__male,Male TTS,326,6,99.41986083984375,41.93212890625,99.41986083984375,False
single_sentence_1k,audio__male,Male TTS,327,0,0.186995729804039,6.523636817932129,0.186995729804039,True
single_sentence_1k,audio__male,Male TTS,327,1,1.9136255979537964,0.47048938274383545,1.9136255979537964,False
single_sentence_1k,audio__male,Male TTS,327,2,43.46485900878906,34.93558883666992,43.46485900878906,False
single_sentence_1k,audio__male,Male TTS,327,3,12.892709732055664,11.071022033691406,23.266279220581055,False
single_sentence_1k,audio__male,Male TTS,327,4,3.976513385772705,23.3892765045166,3.976513385772705,False
single_sentence_1k,audio__male,Male TTS,327,5,0.625394344329834,9.831853866577148,0.625394344329834,True
single_sentence_1k,audio__male,Male TTS,328,0,0.2983371615409851,7.31168270111084,0.2983371615409851,True
single_sentence_1k,audio__male,Male TTS,328,1,0.6814008951187134,13.818089485168457,0.6814008951187134,False
single_sentence_1k,audio__male,Male TTS,328,2,42.7869987487793,105.7087631225586,42.7869987487793,False
single_sentence_1k,audio__male,Male TTS,328,3,6.912233352661133,19.835681915283203,6.912233352661133,False
single_sentence_1k,audio__male,Male TTS,328,4,0.08152127265930176,0.0585954524576664,0.028308600187301636,True
single_sentence_1k,audio__male,Male TTS,328,5,4.480604648590088,0.421326220035553,4.480604648590088,False
single_sentence_1k,audio__male,Male TTS,328,6,1.0944678783416748,2.170300006866455,1.0944678783416748,False
single_sentence_1k,audio__male,Male TTS,329,0,0.08921054005622864,8.084846496582031,0.08921054005622864,True
single_sentence_1k,audio__male,Male TTS,329,1,0.308715283870697,3.7815797328948975,0.05294043570756912,True
single_sentence_1k,audio__male,Male TTS,329,2,0.07311572134494781,0.2952061593532562,0.07311572134494781,True
single_sentence_1k,audio__male,Male TTS,329,3,21.67864227294922,0.504562497138977,2.003549098968506,False
single_sentence_1k,audio__male,Male TTS,329,4,4.093531608581543,1.603661060333252,4.093531608581543,True
single_sentence_1k,audio__male,Male TTS,329,5,0.09616105258464813,38.96863555908203,0.09616105258464813,True
single_sentence_1k,audio__male,Male TTS,329,6,1.1344184875488281,0.0047503081150352955,0.06578055769205093,False
single_sentence_1k,audio__male,Male TTS,329,7,1.865187406539917,3.4596707820892334,1.865187406539917,False
single_sentence_1k,audio__male,Male TTS,330,0,0.15283173322677612,8.253704071044922,0.22474777698516846,True
single_sentence_1k,audio__male,Male TTS,330,1,0.5248050093650818,12.188754081726074,0.5248050093650818,True
single_sentence_1k,audio__male,Male TTS,330,2,0.0315195694565773,1.1057462692260742,0.0315195694565773,True
single_sentence_1k,audio__male,Male TTS,330,3,5.265929698944092,12.01845932006836,3.0579874515533447,False
single_sentence_1k,audio__male,Male TTS,330,4,4.631684303283691,19.734819412231445,4.631684303283691,False
single_sentence_1k,audio__male,Male TTS,330,5,0.4842391312122345,17.44521141052246,0.4842391312122345,True
single_sentence_1k,audio__male,Male TTS,330,6,0.04588902369141579,0.02176492102444172,0.0017851624870672822,False
single_sentence_1k,audio__male,Male TTS,331,0,0.33666396141052246,14.256206512451172,0.33666396141052246,True
single_sentence_1k,audio__male,Male TTS,331,1,0.3150864243507385,49.47016906738281,0.3150864243507385,True
single_sentence_1k,audio__male,Male TTS,331,2,0.10096924006938934,2.6694047451019287,0.10096924006938934,True
single_sentence_1k,audio__male,Male TTS,331,3,25.672395706176758,16.019472122192383,14.393939018249512,False
single_sentence_1k,audio__male,Male TTS,331,4,0.23105968534946442,11.736709594726562,0.23105968534946442,False
single_sentence_1k,audio__male,Male TTS,331,5,332.8578796386719,216.73904418945312,332.8578796386719,False
single_sentence_1k,audio__male,Male TTS,332,0,0.26328930258750916,1.6511218547821045,0.1756303459405899,True
single_sentence_1k,audio__male,Male TTS,332,1,0.7729655504226685,3.263024091720581,0.7729655504226685,True
single_sentence_1k,audio__male,Male TTS,332,2,9.186599731445312,12.900117874145508,9.186599731445312,False
single_sentence_1k,audio__male,Male TTS,332,3,3.901740550994873,36.644840240478516,2.729483127593994,False
single_sentence_1k,audio__male,Male TTS,332,4,3.3835701942443848,173.01553344726562,3.3835701942443848,True
single_sentence_1k,audio__male,Male TTS,333,0,0.8713831305503845,9.925749778747559,0.8713831305503845,True
single_sentence_1k,audio__male,Male TTS,333,1,1.193333387374878,0.1896415650844574,0.6403412818908691,True
single_sentence_1k,audio__male,Male TTS,333,2,24.479969024658203,16.451692581176758,24.479969024658203,False
single_sentence_1k,audio__male,Male TTS,333,3,7.7233076095581055,112.13566589355469,7.7233076095581055,True
single_sentence_1k,audio__male,Male TTS,333,4,0.3139653503894806,0.071749746799469,0.3139653503894806,True
single_sentence_1k,audio__male,Male TTS,334,0,0.6412452459335327,9.698001861572266,0.6412452459335327,True
single_sentence_1k,audio__male,Male TTS,334,1,1.005352258682251,1.5531924962997437,1.005352258682251,True
single_sentence_1k,audio__male,Male TTS,334,2,0.03168867155909538,4.451756000518799,0.03168867155909538,True
single_sentence_1k,audio__male,Male TTS,334,3,3.1283626556396484,18.442955017089844,3.1283626556396484,True
single_sentence_1k,audio__male,Male TTS,334,4,5.65313720703125,24.480669021606445,5.65313720703125,False
single_sentence_1k,audio__male,Male TTS,335,0,0.5403496623039246,11.613690376281738,0.5403496623039246,True
single_sentence_1k,audio__male,Male TTS,335,1,2.8691365718841553,1.941622257232666,2.8691365718841553,True
single_sentence_1k,audio__male,Male TTS,335,2,3.9717862606048584,18.3654727935791,11.96057415008545,False
single_sentence_1k,audio__male,Male TTS,335,3,68.31875610351562,174.3631134033203,93.06830596923828,False
single_sentence_1k,audio__male,Male TTS,336,0,0.23187679052352905,8.660760879516602,0.23187679052352905,False
single_sentence_1k,audio__male,Male TTS,336,1,0.5421800017356873,4.394413471221924,0.17955078184604645,True
single_sentence_1k,audio__male,Male TTS,336,2,0.8889328241348267,63.80239486694336,0.8889328241348267,False
single_sentence_1k,audio__male,Male TTS,336,3,9.298551559448242,0.006328401155769825,0.40869665145874023,False
single_sentence_1k,audio__male,Male TTS,336,4,21.775423049926758,0.01567397452890873,0.10912591964006424,True
single_sentence_1k,audio__male,Male TTS,336,5,72.51476287841797,120.92613983154297,41.084754943847656,False
single_sentence_1k,audio__male,Male TTS,337,0,0.5877330899238586,15.548576354980469,0.5877330899238586,True
single_sentence_1k,audio__male,Male TTS,337,1,0.9740727543830872,6.015193462371826,0.9740727543830872,False
single_sentence_1k,audio__male,Male TTS,337,2,2.188735246658325,0.2745823562145233,2.188735246658325,False
single_sentence_1k,audio__male,Male TTS,337,3,86.10717010498047,115.6523666381836,86.10717010498047,False
single_sentence_1k,audio__male,Male TTS,337,4,0.7065399885177612,28.555932998657227,0.7065399885177612,False
single_sentence_1k,audio__male,Male TTS,337,5,0.637417197227478,3.4887213706970215,0.637417197227478,True
single_sentence_1k,audio__male,Male TTS,338,0,0.7049360275268555,9.401249885559082,0.7049360275268555,True
single_sentence_1k,audio__male,Male TTS,338,1,1.0923947095870972,4.914705753326416,1.0923947095870972,False
single_sentence_1k,audio__male,Male TTS,338,2,19.65044593811035,3.5610265731811523,2.902879476547241,False
single_sentence_1k,audio__male,Male TTS,338,3,52.4835090637207,0.17512521147727966,0.17512521147727966,False
single_sentence_1k,audio__male,Male TTS,338,4,43.68947219848633,41.55973434448242,43.68947219848633,True
single_sentence_1k,audio__male,Male TTS,338,5,7.634899139404297,4.973645210266113,7.634899139404297,False
single_sentence_1k,audio__male,Male TTS,338,6,12.788496017456055,16.91139793395996,67.2873306274414,False
single_sentence_1k,audio__male,Male TTS,339,0,0.5454491376876831,0.7341999411582947,0.4288276135921478,True
single_sentence_1k,audio__male,Male TTS,339,1,108.77948760986328,46.852447509765625,42.81591796875,False
single_sentence_1k,audio__male,Male TTS,339,2,0.013372116722166538,0.03023320436477661,0.013372116722166538,True
single_sentence_1k,audio__male,Male TTS,339,3,0.5038513541221619,8.489253997802734,0.5038513541221619,True
single_sentence_1k,audio__male,Male TTS,339,4,10.139776229858398,0.6491416692733765,0.6491416692733765,True
single_sentence_1k,audio__male,Male TTS,339,5,4.702969074249268,24.55445098876953,4.702969074249268,False
single_sentence_1k,audio__male,Male TTS,340,0,0.011654531583189964,0.0009177192696370184,0.011654531583189964,True
single_sentence_1k,audio__male,Male TTS,340,1,37.894248962402344,91.75699615478516,37.894248962402344,False
single_sentence_1k,audio__male,Male TTS,340,2,2.3310961723327637,11.259526252746582,2.3310961723327637,True
single_sentence_1k,audio__male,Male TTS,340,3,22.299402236938477,0.48394736647605896,4.357273101806641,False
single_sentence_1k,audio__male,Male TTS,340,4,118.0381088256836,233.33773803710938,118.0381088256836,False
single_sentence_1k,audio__male,Male TTS,341,0,0.06624897569417953,0.003872678382322192,0.08257340639829636,True
single_sentence_1k,audio__male,Male TTS,341,1,12.73480224609375,0.03666441887617111,2.507274866104126,False
single_sentence_1k,audio__male,Male TTS,341,2,13.396783828735352,1.882501244544983,1.882501244544983,True
single_sentence_1k,audio__male,Male TTS,341,3,5.647987365722656,6.715184688568115,5.647987365722656,False
single_sentence_1k,audio__male,Male TTS,341,4,0.491424560546875,1.450406789779663,0.48808664083480835,False
single_sentence_1k,audio__male,Male TTS,341,5,32.683860778808594,0.04176832363009453,13.58324909210205,True
single_sentence_1k,audio__male,Male TTS,341,6,0.7904893159866333,0.18805235624313354,0.7904893159866333,True
single_sentence_1k,audio__male,Male TTS,341,7,2.1596453189849854,1.7368494272232056,2.1596453189849854,True
single_sentence_1k,audio__male,Male TTS,341,8,40.50059127807617,78.50361633300781,40.50059127807617,False
single_sentence_1k,audio__male,Male TTS,342,0,0.0018916920525953174,0.0077678607776761055,0.005687063094228506,True
single_sentence_1k,audio__male,Male TTS,342,1,4.81227970123291,12.282392501831055,8.404662132263184,False
single_sentence_1k,audio__male,Male TTS,342,2,0.8143426179885864,0.08905261754989624,0.8143426179885864,False
single_sentence_1k,audio__male,Male TTS,342,3,15.959461212158203,19.044734954833984,16.571645736694336,False
single_sentence_1k,audio__male,Male TTS,342,4,0.012629571370780468,115.1557846069336,0.012629571370780468,False
single_sentence_1k,audio__male,Male TTS,343,0,0.004746539518237114,0.004168160725384951,0.0026684505864977837,True
single_sentence_1k,audio__male,Male TTS,343,1,48.81875228881836,74.77920532226562,48.81875228881836,True
single_sentence_1k,audio__male,Male TTS,343,2,1.223165512084961,0.02032167837023735,1.223165512084961,True
single_sentence_1k,audio__male,Male TTS,343,3,0.03751952573657036,60.80463790893555,1.0773460865020752,True
single_sentence_1k,audio__male,Male TTS,343,4,0.9144971370697021,0.14250317215919495,0.28423014283180237,True
single_sentence_1k,audio__male,Male TTS,343,5,12.36379623413086,17.876306533813477,12.36379623413086,False
single_sentence_1k,audio__male,Male TTS,344,0,0.010667325928807259,0.0019955807365477085,0.010667325928807259,True
single_sentence_1k,audio__male,Male TTS,344,1,5.046800136566162,31.17226219177246,7.440678119659424,False
single_sentence_1k,audio__male,Male TTS,344,2,26.312467575073242,0.27569276094436646,88.14436340332031,False
single_sentence_1k,audio__male,Male TTS,344,3,102.1906509399414,78.85482788085938,132.8793182373047,False
single_sentence_1k,audio__male,Male TTS,344,4,0.32500115036964417,4.462211608886719,0.32500115036964417,False
single_sentence_1k,audio__male,Male TTS,344,5,17.835254669189453,2.7745003700256348,7.960777282714844,False
single_sentence_1k,audio__male,Male TTS,345,0,0.074984110891819,0.005683900322765112,0.012095960788428783,True
single_sentence_1k,audio__male,Male TTS,345,1,2.0268218517303467,27.29192352294922,5.493515968322754,False
single_sentence_1k,audio__male,Male TTS,345,2,14.150169372558594,2.530385732650757,65.62979125976562,False
single_sentence_1k,audio__male,Male TTS,345,3,135.83639526367188,39.31673812866211,103.46724700927734,False
single_sentence_1k,audio__male,Male TTS,345,4,39.09794616699219,11.255104064941406,39.09794616699219,False
single_sentence_1k,audio__male,Male TTS,345,5,79.79683685302734,182.98153686523438,52.0778923034668,False
single_sentence_1k,audio__male,Male TTS,346,0,0.0036133178509771824,0.0012751956237480044,0.0005625314661301672,True
single_sentence_1k,audio__male,Male TTS,346,1,2.2726120948791504,4.2394208908081055,2.2726120948791504,False
single_sentence_1k,audio__male,Male TTS,346,2,0.36514219641685486,0.33947184681892395,0.23131823539733887,False
single_sentence_1k,audio__male,Male TTS,347,0,0.009604628197848797,0.0006209158455021679,0.0004913285374641418,True
single_sentence_1k,audio__male,Male TTS,347,1,2.987929344177246,0.10281485319137573,2.987929344177246,False
single_sentence_1k,audio__male,Male TTS,347,2,3.0847344398498535,10.323627471923828,3.0847344398498535,False
single_sentence_1k,audio__male,Male TTS,347,3,19.84058952331543,154.62538146972656,48.11113357543945,False
single_sentence_1k,audio__male,Male TTS,348,0,0.0005780874053016305,0.0005833292379975319,0.0005780874053016305,True
single_sentence_1k,audio__male,Male TTS,348,1,9.619462966918945,0.07486915588378906,2.0243685245513916,False
single_sentence_1k,audio__male,Male TTS,348,2,3.8120346069335938,87.27000427246094,11.693199157714844,False
single_sentence_1k,audio__male,Male TTS,348,3,72.0278549194336,56.20122528076172,54.92040252685547,False
single_sentence_1k,audio__male,Male TTS,349,0,0.0021863989531993866,0.02948428876698017,0.0036154878325760365,True
single_sentence_1k,audio__male,Male TTS,349,1,64.09233856201172,238.5373992919922,64.09233856201172,False
single_sentence_1k,audio__male,Male TTS,349,2,6.471779823303223,0.16523948311805725,1.0834197998046875,True
single_sentence_1k,audio__male,Male TTS,349,3,14.54458236694336,17.496070861816406,14.54458236694336,False
single_sentence_1k,audio__male,Male TTS,350,0,0.0016247263411059976,0.0019438168965280056,0.0016247263411059976,True
single_sentence_1k,audio__male,Male TTS,350,1,0.8570973873138428,0.01287295762449503,0.02464730478823185,False
single_sentence_1k,audio__male,Male TTS,350,2,0.00220474973320961,0.9705631732940674,0.00220474973320961,True
single_sentence_1k,audio__male,Male TTS,350,3,4.774438858032227,0.4480435252189636,4.774438858032227,True
single_sentence_1k,audio__male,Male TTS,350,4,0.015109713189303875,1.384947419166565,0.015109713189303875,True
